"TradeDate","Expiry","Strike","SpotIn","PremiumIn","SpotOut","PremiumOut","PnL"
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,152.05,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,163.8,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,175.64,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,195.96,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,201.05,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,208.15,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,217.99,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,224.4,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,248.2,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,251.8,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,276,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,281.05,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,300.6,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,332.45,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,360.45,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,378.1,1.63
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,0.17,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,13.35,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,22.85,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,29.65,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,33.56,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,39.95,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,43.55,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,46.35,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,50.44,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,53.86,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,57.6,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,62.45,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,65.26,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,68.75,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,75.94,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,83.45,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,92.21,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,107.51,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,125.46,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,139.65,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,167.95,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,172.15,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,185.1,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,193.05,-1.15
2020-07-31,2020-07-31,3270,3271.33,0.17,3271.33,203.16,-1.15
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,6.3,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,20.6,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,27.55,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,32.9,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,37.44,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,43.75,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,45.25,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,52.95,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,57.36,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,61.65,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,65.5,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,70,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,73.5,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,77.04,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,81.34,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,90.34,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,98.1,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,118.55,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,119.86,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,131.44,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,154.05,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,161.95,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,183.56,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,192.24,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,201.59,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,211.61,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,220.35,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,237.26,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,244.39,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,274.71,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,280.15,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,305.7,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,332,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,376.45,5.97
2020-08-31,2020-08-31,3500,3500.32,6.3,3500.32,414,5.97
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,10.61,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,33.25,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,34.39,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,46.8,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,48.7,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,56.84,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,62.59,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,67.06,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,71.39,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,72.85,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,80.4,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,82.1,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,84.06,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,91.1,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,94.9,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,106.5,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,114.1,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,126.5,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,128.9,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,143.6,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,167.05,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,176.85,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,190.26,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,201.7,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,212.55,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,216.8,9.24
2020-09-30,2020-09-30,3360,3361.37,10.61,3361.37,227.85,9.24
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,0.24,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,29.6,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,57.44,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,70.96,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,81.75,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,88.45,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,89.4,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,94.6,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,97.05,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,102.46,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,106.66,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,115.65,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,111.2,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,114.75,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,124.25,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,137.25,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,145.11,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,156.95,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,173.6,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,182.55,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,196,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,202.05,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,211,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,218,-1.62
2020-10-30,2020-10-30,3270,3271.87,0.24,3271.87,225.9,-1.62
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,0.08,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,14.5,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,23.59,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,30.6,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,32.65,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,36.75,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,45.35,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,49.95,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,54.86,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,55.7,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,58.45,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,58.44,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,61.55,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,66.65,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,81.6,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,88.05,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,96.44,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,104.45,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,120.95,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,128.45,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,144.35,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,152.24,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,163.2,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,174.45,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,184.95,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,199.3,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,204.1,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,238.4,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,248.09,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,272.79,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,343.3,0.08
2020-11-30,2020-11-30,3625,3624.23,0.08,3624.23,384.3,0.08
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,2.15,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,17.45,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,31.16,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,36.74,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,40.9,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,45.9,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,50.15,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,55.65,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,57.89,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,61.91,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,65.35,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,69.96,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,73.8,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,84.06,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,90.86,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,98.3,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,107.25,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,127.84,0.84
2020-12-31,2020-12-31,3755,3756.31,2.15,3756.31,138.56,0.84
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,17.8,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,36.9,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,57.26,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,60.05,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,71.85,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,79.15,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,75.91,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,86.95,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,88.4,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,92.4,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,98.75,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,104.85,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,113,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,124.84,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,135.35,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,139.45,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,159.9,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,221.74,17.8
2021-01-29,2021-01-29,3715,3713.23,17.8,3713.23,240.45,17.8
2021-02-25,2021-02-26,3830,3828.93,28.36,NA,NA,NA
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,3.31,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,14.9,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,20.41,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,27.65,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,31.65,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,36.5,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,40.25,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,44.41,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,48.45,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,53.39,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,57.4,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,58.56,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,64.45,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,66.5,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,75.31,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,82.31,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,89.25,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,96.75,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,113.85,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,124.46,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,137.9,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,149.95,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,162.95,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,170.74,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,181.55,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,187.44,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,198.05,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,215.9,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,229.25,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,236.65,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,243.3,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,258.4,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,269.5,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,275.66,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,281.96,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,344,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,369.5,3.31
2021-03-31,2021-03-31,3975,3973.61,3.31,3973.61,464.7,3.31
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,1.1,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,12.8,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,22.05,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,28.95,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,31.15,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,37.99,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,42.35,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,45.9,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,50.24,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,54.66,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,57.45,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,61.55,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,65.84,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,68.96,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,74.3,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,82.25,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,90.15,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,98.6,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,102.66,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,117.44,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,132.95,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,148.3,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,155.89,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,168.65,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,177.16,-0.71
2021-04-30,2021-04-30,4180,4181.81,1.1,4181.81,188.35,-0.71
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,0.8,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,10.3,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,13.8,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,19.5,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,22.85,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,33.09,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,45.3,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,55.2,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,60,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,93.89,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,120.95,0.65
2021-05-28,2021-05-28,4205,4205.15,0.8,4205.15,144.1,0.65
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,3.9,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,14.1,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,16.56,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,19.1,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,23.79,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,26.85,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,31.3,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,33.91,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,38,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,41.65,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,45.6,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,47.9,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,51.9,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,55.3,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,62.2,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,89.25,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,103.9,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,115.95,1.58
2021-06-30,2021-06-30,4295,4297.32,3.9,4297.32,182.4,1.58
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,1.02,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,13.09,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,21.34,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,26.96,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,30.15,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,35.85,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,40.16,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,43,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,47.3,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,51.61,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,53.95,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,61.74,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,67.35,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,72.25,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,86.9,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,102.6,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,133.26,0.95
2021-07-30,2021-07-30,4395,4395.08,1.02,4395.08,184.16,0.95
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,0.08,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,6.15,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,9.2,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,14.5,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,17.76,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,20.15,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,24.91,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,28.1,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,31.7,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,35.45,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,38.86,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,44.15,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,47.8,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,50.75,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,55.8,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,57.7,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,67,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,75.54,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,93.05,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,114.55,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,124.25,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,141.69,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,155.05,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,172.6,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,180.8,0.08
2021-08-30,2021-08-30,4530,4528.75,0.08,4528.75,194.3,0.08
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,5.1,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,24.05,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,34.3,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,46.7,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,55.6,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,60.15,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,67.81,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,71.49,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,76.85,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,82,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,86.7,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,89.9,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,93.54,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,97.25,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,108.8,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,121.79,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,132.9,3.57
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,146.45,3.57
